block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
a_276888,22-52,1,22 PONTIAC AV,220018,SE2014-hsep1401-Weekday-02_merged_980022,1990686-SE2014-hsep1401-Weekday-02_merged_981589
b_276910,56-52,0,56 Providence,560005,SE2014-hsep1401-Weekday-02_merged_980032,1990301-SE2014-hsep1401-Weekday-02_merged_988629
a_275139,51-52,1,51 CHARLES,510012,SE2014-hsep1407-Sunday-01_merged_980020,1984686-SE2014-hsep1407-Sunday-01_merged_984381
a_276948,11-52,0,R-LINE NORTH,110003,SE2014-hsep1401-Weekday-02_merged_980022,1991445-SE2014-hsep1401-Weekday-02_merged_985556
b_275069,31-52,1,31 Cranston St,310002,SE2014-hsep1406-Saturday-01_merged_980027,1982852-SE2014-hsep1406-Saturday-01_merged_987969
b_276802,27-52,1,Outbound,270016,SE2014-hsep1401-Weekday-02_merged_980032,1991783-SE2014-hsep1401-Weekday-02_merged_990074
b_276716,1-52,0,XXXXX,10008,SE2014-hsep1407-Sunday-01_merged_980030,1988825-SE2014-hsep1407-Sunday-01_merged_987849
a_275052,55-52,0,55 Providence,550006,SE2014-hsep1406-Saturday-01_merged_980017,1982640-SE2014-hsep1406-Saturday-01_merged_982112
b_275052,33-52,0,33 Providence,330003,SE2014-hsep1406-Saturday-01_merged_980027,1982678-SE2014-hsep1406-Saturday-01_merged_985812
b_275024,6-52,1,6 PRAIRIE,60009,SE2014-hsep1406-Saturday-01_merged_980027,1982548-SE2014-hsep1406-Saturday-01_merged_988115
b_275680,52-52,0,52 Providence,520023,SE2014-hsep1406-Saturday-01_merged_980027,1986728-SE2014-hsep1406-Saturday-01_merged_985951
b_275085,54-52,1,54 Lincoln,540048,SE2014-hsep1406-Saturday-01_merged_980027,1983550-SE2014-hsep1406-Saturday-01_merged_987248
a_274815,63-52,1,XXXXX,630012,SE2014-hsem1406-Saturday-01_merged_980024,1979039-SE2014-hsem1406-Saturday-01
b_276873,31-52,1,31 Cranston St,310002,SE2014-hsep1401-Weekday-02_merged_980032,1990544-SE2014-hsep1401-Weekday-02_merged_986613
a_276890,57-52,0,57 Providence,570004,SE2014-hsep1401-Weekday-02_merged_980022,1990723-SE2014-hsep1401-Weekday-02_merged_983759
b_275080,57-52,0,57 Providence,570004,SE2014-hsep1406-Saturday-01_merged_980027,1983429-SE2014-hsep1406-Saturday-01_merged_986470
b_275124,55-52,0,55 Providence,550016,SE2014-hsep1407-Sunday-01_merged_980030,1984270-SE2014-hsep1407-Sunday-01_merged_986366
b_277029,51-52,0,51 PROVIDENCE,510010,SE2014-hsep1401-Weekday-02_merged_980032,1990984-SE2014-hsep1401-Weekday-02_merged_989757
b_275480,67-52,1,67 BELLEVUE,670007,SE2014-hsem1406-Saturday-01_merged_980034,1986181-SE2014-hsem1406-Saturday-01_merged_986800
b_275714,66-52,1,66 URI,660011,SE2014-hsep1407-Sunday-01_merged_980030,1987003-SE2014-hsep1407-Sunday-01_merged_990624
a_276927,3-52,1,3A WARWICK AV,30034,SE2014-hsep1401-Weekday-02_merged_980022,1990452-SE2014-hsep1401-Weekday-02_merged_984801
b_276943,35-52,1,RUMFORD,350002,SE2014-hsep1401-Weekday-02_merged_980032,1991418-SE2014-hsep1401-Weekday-02_merged_989788
b_275308,27-52,0,27 Providence,270010,SE2014-hsep1406-Saturday-01_merged_980027,1985850-SE2014-hsep1406-Saturday-01_merged_990658
a_275136,22-52,0,22 Providence,220017,SE2014-hsep1407-Sunday-01_merged_980020,1984584-SE2014-hsep1407-Sunday-01_merged_982661
b_276971,66-52,1,66 CCRI / URI,660004,SE2014-hsep1401-Weekday-02_merged_980032,1992028-SE2014-hsep1401-Weekday-02_merged_987124
a_274815,63-52,1,63 BROADWAY,630019,SE2014-hsem1406-Saturday-01_merged_980024,1978987-SE2014-hsem1406-Saturday-01
b_276873,31-52,0,31 Providence,310001,SE2014-hsep1401-Weekday-02_merged_980032,1990497-SE2014-hsep1401-Weekday-02_merged_986316
a_275480,67-52,1,67 BELLEVUE,670007,SE2014-hsem1406-Saturday-01_merged_980024,1986197-SE2014-hsem1406-Saturday-01_merged_981812
b_275306,27-52,0,27 Providence,270010,SE2014-hsep1407-Sunday-01_merged_980030,1985757-SE2014-hsep1407-Sunday-01_merged_988587
a_275057,71-52,0,71 pawtucket,710001,SE2014-hsep1406-Saturday-01_merged_980017,1983014-SE2014-hsep1406-Saturday-01_merged_981527
b_276914,9-52,1,9 PASCOAG,90006,SE2014-hsep1401-Weekday-02_merged_980032,1989474-SE2014-hsep1401-Weekday-02_merged_990850
b_276808,27-52,1,Outbound,270017,SE2014-hsep1401-Weekday-02_merged_980032,1991781-SE2014-hsep1401-Weekday-02_merged_988078
a_275684,50-52,0,50 Providence,500012,SE2014-hsep1407-Sunday-01_merged_980020,1986831-SE2014-hsep1407-Sunday-01_merged_982334
a_275682,50-52,1,50 Douglas Av,500014,SE2014-hsep1406-Saturday-01_merged_980017,1986740-SE2014-hsep1406-Saturday-01_merged_984130
b_275068,92-52,1,92 Federal Hil,920030,SE2014-hsep1406-Saturday-01_merged_980027,1983187-SE2014-hsep1406-Saturday-01_merged_991248
a_276876,19-52,0,19 Providence,190047,SE2014-hsep1401-Weekday-02_merged_980022,1990669-SE2014-hsep1401-Weekday-02_merged_984704
a_276890,20-52,0,20 Providence,200006,SE2014-hsep1401-Weekday-02_merged_980022,1990701-SE2014-hsep1401-Weekday-02_merged_985598
a_274776,14-52,1,14 West Bay,140030,SE2014-hsem1401-Weekday-01_merged_980019,1978721-SE2014-hsem1401-Weekday-01_merged_982561
a_275061,56-52,0,56 Providence,560005,SE2014-hsep1406-Saturday-01_merged_980017,1982905-SE2014-hsep1406-Saturday-01_merged_980721
a_275080,51-52,0,51 PROVIDENCE,510010,SE2014-hsep1406-Saturday-01_merged_980017,1983403-SE2014-hsep1406-Saturday-01_merged_985464
b_275156,11-52,0,R-LINE NORTH,110003,SE2014-hsep1407-Sunday-01_merged_980030,1984961-SE2014-hsep1407-Sunday-01_merged_989484
a_276985,4-52,1,H50 Douglas,40031,SE2014-hsep1401-Weekday-02_merged_980022,1992134-SE2014-hsep1401-Weekday-02
a_276965,50-52,0,50 Providence,500012,SE2014-hsep1401-Weekday-02_merged_980022,1991946-SE2014-hsep1401-Weekday-02_merged_980268
a_274815,63-52,0,63 GATEWAY,630021,SE2014-hsem1406-Saturday-01_merged_980024,1979069-SE2014-hsem1406-Saturday-01
a_275483,67-52,1,67 BELLEVUE,670007,SE2014-hsem1407-Sunday-01_merged_980016,1986264-SE2014-hsem1407-Sunday-01_merged_982882
a_276887,22-52,0,22 Providence,220017,SE2014-hsep1401-Weekday-02_merged_980022,1990877-SE2014-hsep1401-Weekday-02_merged_981767
a_275068,92-52,1,XXXXX,920030,SE2014-hsep1406-Saturday-01_merged_980017,1983187-SE2014-hsep1406-Saturday-01_merged_985596
b_275145,13-52,0,13 WARW. MALL,130005,SE2014-hsep1407-Sunday-01_merged_980030,1984801-SE2014-hsep1407-Sunday-01_merged_989529
b_276892,57-52,0,57 Providence,570004,SE2014-hsep1401-Weekday-02_merged_980032,1990883-SE2014-hsep1401-Weekday-02_merged_989022
b_275025,6-52,0,6 Providence,60002,SE2014-hsep1406-Saturday-01_merged_980027,1982528-SE2014-hsep1406-Saturday-01_merged_987280
a_275073,17-52,0,17 Providence,170013,SE2014-hsep1406-Saturday-01_merged_980017,1983293-SE2014-hsep1406-Saturday-01_merged_982660
a_276827,6-52,1,6 PRAIRIE,60009,SE2014-hsep1401-Weekday-02_merged_980022,1989571-SE2014-hsep1401-Weekday-02_merged_981869
a_276850,3-52,1,3B WARWICK AV,30035,SE2014-hsep1401-Weekday-02_merged_980022,1989785-SE2014-hsep1401-Weekday-02_merged_984776
a_275475,67-52,1,67 BELLEVUE,670008,SE2014-hsem1401-Weekday-01_merged_980019,1986076-SE2014-hsem1401-Weekday-01_merged_985075
b_275047,3-52,0,3 PROVIDENCE,30031,SE2014-hsep1406-Saturday-01_merged_980027,1982625-SE2014-hsep1406-Saturday-01_merged_988799
b_276878,19-52,0,19 Providence,190047,SE2014-hsep1401-Weekday-02_merged_980032,1990663-SE2014-hsep1401-Weekday-02_merged_988448
a_274779,63-52,1,XXXXX,630012,SE2014-hsem1401-Weekday-01_merged_980019,1978640-SE2014-hsem1401-Weekday-01
a_275063,21-52,1,21 Reservoir,210012,SE2014-hsep1406-Saturday-01_merged_980017,1983097-SE2014-hsep1406-Saturday-01_merged_981165
a_275088,34-52,1,98 PAWTUCKET,340010,SE2014-hsep1406-Saturday-01_merged_980017,1983638-SE2014-hsep1406-Saturday-01_merged_983324
b_275132,31-52,1,31 Cranston St,310002,SE2014-hsep1407-Sunday-01_merged_980030,1984498-SE2014-hsep1407-Sunday-01_merged_990347
b_276939,58-52,1,58 MIN SPRING,580020,SE2014-hsep1401-Weekday-02_merged_980032,1991320-SE2014-hsep1401-Weekday-02_merged_986443
b_275064,21-52,1,Outbound,210020,SE2014-hsep1406-Saturday-01_merged_980027,1983114-SE2014-hsep1406-Saturday-01_merged_985828
b_276934,60-52,0,60 Providence,600038,SE2014-hsep1401-Weekday-02_merged_980032,1991255-SE2014-hsep1401-Weekday-02_merged_987872
b_276896,51-52,0,51 PROVIDENCE,510010,SE2014-hsep1401-Weekday-02_merged_980032,1990976-SE2014-hsep1401-Weekday-02_merged_990007
a_275137,20-52,0,20 Providence,200006,SE2014-hsep1407-Sunday-01_merged_980020,1984594-SE2014-hsep1407-Sunday-01_merged_981092
a_276875,31-52,1,31 Cranston St,310002,SE2014-hsep1401-Weekday-02_merged_980022,1990583-SE2014-hsep1401-Weekday-02_merged_981551
b_275155,35-52,1,RUMFORD,350002,SE2014-hsep1407-Sunday-01_merged_980030,1984913-SE2014-hsep1407-Sunday-01_merged_988988
b_276685,11-52,0,R-LINE NORTH,110003,SE2014-hsep1406-Saturday-01_merged_980027,1983749-SE2014-hsep1406-Saturday-01_merged_986523
a_276977,29-52,1,29 Kent Co.,290042,SE2014-hsep1401-Weekday-02_merged_980022,1989389-SE2014-hsep1401-Weekday-02_merged_985626
b_276967,52-52,0,52 Providence,520023,SE2014-hsep1401-Weekday-02_merged_980032,1991988-SE2014-hsep1401-Weekday-02_merged_990596
a_275074,20-52,1,20 Elmwood,200005,SE2014-hsep1406-Saturday-01_merged_980017,1983334-SE2014-hsep1406-Saturday-01_merged_981934
a_275022,75-52,0,75 Pawtucket,750003,SE2014-hsep1406-Saturday-01_merged_980017,1982419-SE2014-hsep1406-Saturday-01_merged_983022
b_276861,56-52,1,56 Chalkstone,560008,SE2014-hsep1401-Weekday-02_merged_980032,1990263-SE2014-hsep1401-Weekday-02_merged_987020
a_275309,28-52,1,28 Providence,280003,SE2014-hsep1406-Saturday-01_merged_980017,1985908-SE2014-hsep1406-Saturday-01_merged_984137
a_276801,27-52,0,27 Providence,270011,SE2014-hsep1401-Weekday-02_merged_980022,1991694-SE2014-hsep1401-Weekday-02_merged_984102
b_276952,11-52,0,R-LINE NORTH,110003,SE2014-hsep1401-Weekday-02_merged_980032,1991527-SE2014-hsep1401-Weekday-02_merged_990174
a_276945,11-52,0,R-LINE NORTH,110003,SE2014-hsep1401-Weekday-02_merged_980022,1991465-SE2014-hsep1401-Weekday-02_merged_981453
a_276853,33-52,0,33 Providence,330003,SE2014-hsep1401-Weekday-02_merged_980022,1989945-SE2014-hsep1401-Weekday-02_merged_980159
a_275070,31-52,1,31 Cranston St,310002,SE2014-hsep1406-Saturday-01_merged_980017,1982846-SE2014-hsep1406-Saturday-01_merged_980423
b_276855,55-52,0,55 Providence,550006,SE2014-hsep1401-Weekday-02_merged_980032,1989851-SE2014-hsep1401-Weekday-02_merged_991335
a_275061,56-52,1,56 Chalkstone,560008,SE2014-hsep1406-Saturday-01_merged_980017,1982845-SE2014-hsep1406-Saturday-01_merged_983351
b_276863,56-52,1,56 Chalkstone,560008,SE2014-hsep1401-Weekday-02_merged_980032,1990225-SE2014-hsep1401-Weekday-02_merged_987234
a_275309,28-52,1,28 Providence,280003,SE2014-hsep1406-Saturday-01_merged_980017,1985910-SE2014-hsep1406-Saturday-01_merged_981024
a_275150,71-52,0,71 pawtucket,710003,SE2014-hsep1407-Sunday-01_merged_980020,1984168-SE2014-hsep1407-Sunday-01_merged_981025
a_276862,21-52,1,21 Reservoir,210012,SE2014-hsep1401-Weekday-02_merged_980022,1990182-SE2014-hsep1401-Weekday-02_merged_980270
a_275307,28-52,1,28 Providence,280003,SE2014-hsep1406-Saturday-01_merged_980017,1985899-SE2014-hsep1406-Saturday-01_merged_984711
b_276943,35-52,1,RUMFORD,350002,SE2014-hsep1401-Weekday-02_merged_980032,1991412-SE2014-hsep1401-Weekday-02_merged_988143
a_275046,18-52,0,18 Providence,180021,SE2014-hsep1406-Saturday-01_merged_980017,1982566-SE2014-hsep1406-Saturday-01_merged_985319
b_275132,31-52,1,31 Cranston St,310002,SE2014-hsep1407-Sunday-01_merged_980030,1984511-SE2014-hsep1407-Sunday-01_merged_990862
a_275082,57-52,0,57 Providence,570004,SE2014-hsep1406-Saturday-01_merged_980017,1983434-SE2014-hsep1406-Saturday-01_merged_980249
b_276958,34-52,1,98 PAWTUCKET,340010,SE2014-hsep1401-Weekday-02_merged_980032,1990009-SE2014-hsep1401-Weekday-02_merged_987949
a_276801,28-52,0,28 Providence,280002,SE2014-hsep1401-Weekday-02_merged_980022,1991854-SE2014-hsep1401-Weekday-02_merged_984118
b_275155,35-52,1,RUMFORD,350002,SE2014-hsep1407-Sunday-01_merged_980030,1984918-SE2014-hsep1407-Sunday-01_merged_987762
a_274827,63-52,0,63 GATEWAY,630021,SE2014-hsem1407-Sunday-01_merged_980016,1979201-SE2014-hsem1407-Sunday-01_merged_984898
b_276910,21-52,1,Outbound,210020,SE2014-hsep1401-Weekday-02_merged_980032,1990192-SE2014-hsep1401-Weekday-02_merged_987264
a_276940,98-52,1,98 PAWTUCKET AVE,980002,SE2014-hsep1401-Weekday-02_merged_980022,1991381-SE2014-hsep1401-Weekday-02_merged_984948
b_276865,56-52,0,56 Providence,560005,SE2014-hsep1401-Weekday-02_merged_980032,1990299-SE2014-hsep1401-Weekday-02_merged_989338
a_276898,54-52,0,54 Lincoln,540046,SE2014-hsep1401-Weekday-02_merged_980022,1991008-SE2014-hsep1401-Weekday-02_merged_981811
b_275477,67-52,1,67 BELLEVUE,670007,SE2014-hsem1401-Weekday-01_merged_980029,1986102-SE2014-hsem1401-Weekday-01_merged_988357
b_276826,6-52,1,6 PRAIRIE,60009,SE2014-hsep1401-Weekday-02_merged_980032,1989570-SE2014-hsep1401-Weekday-02_merged_990489
a_275122,3-52,0,3 PROVIDENCE,30031,SE2014-hsep1407-Sunday-01_merged_980020,1984260-SE2014-hsep1407-Sunday-01_merged_984117
a_275147,19-52,0,19 Providence,190047,SE2014-hsep1407-Sunday-01_merged_980020,1984836-SE2014-hsep1407-Sunday-01_merged_982843
b_275134,20-52,0,20 Providence,200006,SE2014-hsep1407-Sunday-01_merged_980030,1984622-SE2014-hsep1407-Sunday-01_merged_988744
b_276862,21-52,0,Inbound,210019,SE2014-hsep1401-Weekday-02_merged_980032,1990147-SE2014-hsep1401-Weekday-02_merged_988099
a_276837,18-52,0,18 Providence,180021,SE2014-hsep1401-Weekday-02_merged_980022,1989642-SE2014-hsep1401-Weekday-02_merged_981144
a_275091,78-52,1,78 Pawtucket,780015,SE2014-hsep1406-Saturday-01_merged_980017,1983668-SE2014-hsep1406-Saturday-01_merged_984586
b_277025,1-52,0,XXXXX,10008,SE2014-hsep1401-Weekday-02_merged_980032,1992500-SE2014-hsep1401-Weekday-02_merged_990195
b_274817,64-52,1,64 URI,640018,SE2014-hsem1406-Saturday-01_merged_980034,1979073-SE2014-hsem1406-Saturday-01_merged_990190
b_275061,56-52,0,56 Providence,560005,SE2014-hsep1406-Saturday-01_merged_980027,1982905-SE2014-hsep1406-Saturday-01_merged_986373
b_275683,52-52,1,52 Bryant Univ,520026,SE2014-hsep1407-Sunday-01_merged_980030,1986809-SE2014-hsep1407-Sunday-01_merged_990193
a_275074,20-52,1,20 Elmwood,200005,SE2014-hsep1406-Saturday-01_merged_980017,1983342-SE2014-hsep1406-Saturday-01_merged_985280
b_275072,19-52,1,19 Plainfield,190048,SE2014-hsep1406-Saturday-01_merged_980027,1983257-SE2014-hsep1406-Saturday-01_merged_986042
a_276842,92-52,0,XXXXX,920029,SE2014-hsep1401-Weekday-02_merged_980022,1989735-SE2014-hsep1401-Weekday-02_merged_980921
a_275062,56-52,1,56 Chalkstone,560008,SE2014-hsep1406-Saturday-01_merged_980017,1982843-SE2014-hsep1406-Saturday-01_merged_981310
b_276897,51-52,1,51 Charles,510011,SE2014-hsep1401-Weekday-02_merged_980032,1990974-SE2014-hsep1401-Weekday-02_merged_986040
b_277023,1-52,1,1 Eddy St,10024,SE2014-hsep1401-Weekday-02_merged_980032,1992495-SE2014-hsep1401-Weekday-02_merged_989046
a_277024,1-52,1,1 Eddy St,10025,SE2014-hsep1401-Weekday-02_merged_980022,1992530-SE2014-hsep1401-Weekday-02_merged_982989
a_276875,31-52,1,31 Cranston St,310002,SE2014-hsep1401-Weekday-02_merged_980022,1990593-SE2014-hsep1401-Weekday-02_merged_982125
b_276819,87-52,1,87 Downtown,870001,SE2014-hsep1401-Weekday-02_merged_980032,1989478-SE2014-hsep1401-Weekday-02_merged_988120
a_275050,55-52,1,55 FATIMA,550017,SE2014-hsep1406-Saturday-01_merged_980017,1982684-SE2014-hsep1406-Saturday-01_merged_983191
a_275480,67-52,1,67 BELLEVUE,670007,SE2014-hsem1406-Saturday-01_merged_980024,1986186-SE2014-hsem1406-Saturday-01_merged_980128
a_276886,20-52,1,20 ELMWOOD,200004,SE2014-hsep1401-Weekday-02_merged_980022,1990767-SE2014-hsep1401-Weekday-02_merged_981234
a_275076,22-52,0,22 Providence,220017,SE2014-hsep1406-Saturday-01_merged_980017,1983347-SE2014-hsep1406-Saturday-01_merged_982180
b_278779,63-52,0,63 GATEWAY,630024,SE2014-hsem1406-Saturday-01_merged_980034,1996208-SE2014-hsem1406-Saturday-01
a_276958,34-52,1,98 PAWTUCKET,340010,SE2014-hsep1401-Weekday-02_merged_980022,1989992-SE2014-hsep1401-Weekday-02_merged_982903
a_275062,56-52,1,56 Chalkstone,560008,SE2014-hsep1406-Saturday-01_merged_980017,1982855-SE2014-hsep1406-Saturday-01_merged_980521
a_275481,67-52,1,67 BELLEVUE,670008,SE2014-hsem1407-Sunday-01_merged_980016,1986298-SE2014-hsem1407-Sunday-01_merged_980204
b_276870,71-52,1,71 BROAD ST.,710002,SE2014-hsep1401-Weekday-02_merged_980032,1990394-SE2014-hsep1401-Weekday-02_merged_989210
a_276910,21-52,0,21 Providence,210011,SE2014-hsep1401-Weekday-02_merged_980022,1990134-SE2014-hsep1401-Weekday-02_merged_984875
a_274820,60-52,0,60 Newport,600064,SE2014-hsem1406-Saturday-01_merged_980024,1979006-SE2014-hsem1406-Saturday-01_merged_980062
a_276887,20-52,1,20 ELMWOOD,200004,SE2014-hsep1401-Weekday-02_merged_980022,1990722-SE2014-hsep1401-Weekday-02_merged_982486
b_276946,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1401-Weekday-02_merged_980032,1991609-SE2014-hsep1401-Weekday-02_merged_988938
a_276875,31-52,1,31 Cranston St,310002,SE2014-hsep1401-Weekday-02_merged_980022,1990558-SE2014-hsep1401-Weekday-02_merged_985391
b_275139,51-52,0,51 PROVIDENCE,510013,SE2014-hsep1407-Sunday-01_merged_980030,1984708-SE2014-hsep1407-Sunday-01_merged_988510
b_276923,75-52,0,75 Pawtucket,750011,SE2014-hsep1401-Weekday-02_merged_980032,1991238-SE2014-hsep1401-Weekday-02_merged_990615
b_276902,72-52,0,72 Providence,720017,SE2014-hsep1401-Weekday-02_merged_980032,1991097-SE2014-hsep1401-Weekday-02_merged_985715
a_275695,65-52,0,65 Providence,650006,SE2014-hsem1401-Weekday-01_merged_980019,1986922-SE2014-hsem1401-Weekday-01_merged_980535
a_275304,28-52,0,28 Providence,280002,SE2014-hsep1407-Sunday-01_merged_980020,1985809-SE2014-hsep1407-Sunday-01_merged_980243
a_275483,67-52,1,67 BELLEVUE,670008,SE2014-hsem1407-Sunday-01_merged_980016,1986297-SE2014-hsem1407-Sunday-01_merged_980061
b_275058,73-52,1,73 Fairlawn,730001,SE2014-hsep1406-Saturday-01_merged_980027,1983055-SE2014-hsep1406-Saturday-01_merged_988806
b_276884,20-52,0,20 Providence,200003,SE2014-hsep1401-Weekday-02_merged_980032,1990771-SE2014-hsep1401-Weekday-02_merged_986514
a_275078,51-52,1,51 Charles,510011,SE2014-hsep1406-Saturday-01_merged_980017,1983474-SE2014-hsep1406-Saturday-01_merged_983334
a_276964,50-52,1,50 Douglas Av,500014,SE2014-hsep1401-Weekday-02_merged_980022,1991903-SE2014-hsep1401-Weekday-02_merged_982046
b_275305,27-52,0,27 Providence,270010,SE2014-hsep1407-Sunday-01_merged_980030,1985747-SE2014-hsep1407-Sunday-01_merged_990692
a_276841,92-52,1,XXXXX,920030,SE2014-hsep1401-Weekday-02_merged_980022,1989700-SE2014-hsep1401-Weekday-02_merged_982122
a_276823,54-52,1,54 Lincoln,540048,SE2014-hsep1401-Weekday-02_merged_980022,1989536-SE2014-hsep1401-Weekday-02_merged_981538
b_275118,87-52,1,87 Downtown,870001,SE2014-hsep1407-Sunday-01_merged_980030,1984038-SE2014-hsep1407-Sunday-01_merged_989883
a_276824,87-52,0,87 WALNUT HL,870014,SE2014-hsep1401-Weekday-02_merged_980022,1989531-SE2014-hsep1401-Weekday-02_merged_985685
b_275082,51-52,1,51 CHARLES,510012,SE2014-hsep1406-Saturday-01_merged_980027,1983509-SE2014-hsep1406-Saturday-01_merged_987753
a_276893,54-52,1,54 Lincoln,540049,SE2014-hsep1401-Weekday-02_merged_980022,1991062-SE2014-hsep1401-Weekday-02_merged_985618
b_275157,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1407-Sunday-01_merged_980030,1985021-SE2014-hsep1407-Sunday-01_merged_988972
b_275147,19-52,1,19 Plainfield,190048,SE2014-hsep1407-Sunday-01_merged_980030,1984829-SE2014-hsep1407-Sunday-01_merged_988166
a_276885,57-52,1,57 SMITH ST,570009,SE2014-hsep1401-Weekday-02_merged_980022,1990878-SE2014-hsep1401-Weekday-02_merged_981866
a_275138,51-52,0,51 PROVIDENCE,510013,SE2014-hsep1407-Sunday-01_merged_980020,1984661-SE2014-hsep1407-Sunday-01_merged_980747
a_276952,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1401-Weekday-02_merged_980022,1991567-SE2014-hsep1401-Weekday-02_merged_982819
a_276888,22-52,0,22 Providence,220017,SE2014-hsep1401-Weekday-02_merged_980022,1990689-SE2014-hsep1401-Weekday-02_merged_984411
a_276965,50-52,0,50 Providence,500012,SE2014-hsep1401-Weekday-02_merged_980022,1991925-SE2014-hsep1401-Weekday-02_merged_982494
b_276818,87-52,0,87 Downtown,870013,SE2014-hsep1401-Weekday-02_merged_980032,1989504-SE2014-hsep1401-Weekday-02_merged_990724
a_275053,30-52,1,30 Oaklawn,300015,SE2014-hsep1406-Saturday-01_merged_980017,1982744-SE2014-hsep1406-Saturday-01_merged_981550
a_275132,31-52,1,31 Cranston St,310002,SE2014-hsep1407-Sunday-01_merged_980020,1984503-SE2014-hsep1407-Sunday-01_merged_980093
a_276886,22-52,1,22 PONTIAC AV,220018,SE2014-hsep1401-Weekday-02_merged_980022,1990837-SE2014-hsep1401-Weekday-02_merged_982212
a_276912,40-52,0,40 Providence,400002,SE2014-hsep1401-Weekday-02_merged_980022,1990431-SE2014-hsep1401-Weekday-02_merged_983535
a_277030,1-52,1,Providence,10026,SE2014-hsef1401-Weekday-01-0000100_merged_980021,1992581-SE2014-hsef1401-Weekday-01-0000100
b_276837,18-52,0,18 Providence,180021,SE2014-hsep1401-Weekday-02_merged_980032,1989634-SE2014-hsep1401-Weekday-02_merged_987997
a_275058,73-52,1,73 Fairlawn,730001,SE2014-hsep1406-Saturday-01_merged_980017,1983039-SE2014-hsep1406-Saturday-01_merged_981502
a_276878,17-52,0,17 Providence,170013,SE2014-hsep1401-Weekday-02_merged_980022,1989381-SE2014-hsep1401-Weekday-02_merged_983758
a_275062,56-52,0,56 Providence,560005,SE2014-hsep1406-Saturday-01_merged_980017,1982924-SE2014-hsep1406-Saturday-01_merged_985155
a_275074,20-52,0,20 Providence,200006,SE2014-hsep1406-Saturday-01_merged_980017,1983385-SE2014-hsep1406-Saturday-01_merged_984621
